fltno,dest,source,freq,route
SG 8160,IXJ,SXR,2,IXJ-SXR
SG 8964,IXJ,SXR,6,IXJ-SXR
SG 8160,IXJ,SXR,2,IXJ-SXR
SG 8160,IXJ,SXR,2,IXJ-SXR
SG  539,IXJ,SXR,6,IXJ-SXR
SG  964,IXJ,SXR,7,IXJ-SXR
SG  210,JRG,BLR,1,JRG-BLR
SG  210,JRG,BLR,4,JRG-BLR
SG  210,JRG,BLR,3,JRG-BLR
SG  210,JRG,BLR,4,JRG-BLR
SG  936,JRG,BLR,3,JRG-BLR
SG  766,JRG,MAA,7,JRG-MAA
SG  766,JRG,MAA,7,JRG-MAA
SG 8942,JRG,DEL,7,JRG-DEL
SG 8942,JRG,DEL,7,JRG-DEL
SG 8942,JRG,DEL,7,JRG-DEL
SG 8942,JRG,DEL,7,JRG-DEL
SG 8969,JRG,DEL,5,JRG-DEL
SG 8969,JRG,DEL,7,JRG-DEL
SG 3284,JRG,BPM,7,JRG-BPM
SG 3284,JRG,BPM,7,JRG-BPM
SG 3284,JRG,BPM,7,JRG-BPM
SG 3284,JRG,BPM,7,JRG-BPM
SG 3282,JRG,CCU,7,JRG-CCU
SG 3282,JRG,CCU,7,JRG-CCU
SG 3282,JRG,CCU,7,JRG-CCU
SG 3282,JRG,CCU,7,JRG-CCU
SG 3282,JRG,CCU,7,JRG-CCU
SG  379,JRG,BOM,3,JRG-BOM
SG  379,JRG,BOM,7,JRG-BOM
SG  379,JRG,BOM,7,JRG-BOM
SG  379,JRG,BOM,7,JRG-BOM
SG 1110,JRG,PAT,7,JRG-PAT
SG 2696,JDH,DEL,5,JDH-DEL
SG 9772,JDH,DEL,7,JDH-DEL
SG 8164,JDH,BOM,6,JDH-BOM
SG 2349,IXY,DEL,7,IXY-DEL
SG 2349,IXY,DEL,7,IXY-DEL
SG 2349,IXY,DEL,7,IXY-DEL
SG 2349,IXY,DEL,7,IXY-DEL
SG 3324,IXY,BOM,1,IXY-BOM
SG 3324,IXY,BOM,6,IXY-BOM
SG 3324,IXY,BOM,6,IXY-BOM
SG 3324,IXY,BOM,7,IXY-BOM
SG 3324,IXY,BOM,6,IXY-BOM
SG 3324,IXY,BOM,1,IXY-BOM
SG 2876,IXY,BOM,6,IXY-BOM
SG 3324,IXY,BOM,7,IXY-BOM
SG 3786,KNU,AMD,6,KNU-AMD
SG 2746,KNU,DEL,7,KNU-DEL
SG 2746,KNU,DEL,7,KNU-DEL
SG 2746,KNU,DEL,5,KNU-DEL
SG 2746,KNU,DEL,7,KNU-DEL
SG 3223,KNU,CCU,7,KNU-CCU
SG  652,KNU,CCU,7,KNU-CCU
SG  430,KNU,BOM,7,KNU-BOM
SG  430,KNU,BOM,7,KNU-BOM
SG  430,KNU,BOM,7,KNU-BOM
SG 6430,KNU,BOM,7,KNU-BOM
SG  430,KNU,BOM,7,KNU-BOM
SG  430,KNU,BOM,7,KNU-BOM
SG 3469,COK,BLR,6,COK-BLR
SG  931,COK,BLR,6,COK-BLR
SG 3469,COK,BLR,6,COK-BLR
SG 3017,COK,BLR,6,COK-BLR
SG  606,COK,MAA,5,COK-MAA
SG 3031,COK,MAA,6,COK-MAA
SG  907,COK,DEL,5,COK-DEL
SG  283,COK,BOM,4,COK-BOM
SG  283,COK,BOM,4,COK-BOM
SG 6475,COK,BOM,5,COK-BOM
SG 6283,COK,BOM,5,COK-BOM
SG 8937,COK,PNQ,7,COK-PNQ
SG 3229,CCU,IXB,7,CCU-IXB
SG 3229,CCU,IXB,7,CCU-IXB
SG  445,CCU,IXB,3,CCU-IXB
SG 3321,CCU,IXB,7,CCU-IXB
SG  445,CCU,IXB,3,CCU-IXB
SG  649,CCU,IXB,4,CCU-IXB
SG  649,CCU,IXB,7,CCU-IXB
SG 3321,CCU,IXB,6,CCU-IXB
SG 3220,CCU,IXB,7,CCU-IXB
SG 3272,CCU,IXB,6,CCU-IXB
SG 3321,CCU,IXB,7,CCU-IXB
SG  649,CCU,IXB,7,CCU-IXB
SG  516,CCU,BLR,1,CCU-BLR
SG  516,CCU,BLR,6,CCU-BLR
SG  516,CCU,BLR,6,CCU-BLR
SG  516,CCU,BLR,6,CCU-BLR
SG  516,CCU,BLR,1,CCU-BLR
SG  516,CCU,BLR,7,CCU-BLR
SG  249,CCU,BLR,1,CCU-BLR
SG  658,CCU,BLR,7,CCU-BLR
SG  742,CCU,BLR,7,CCU-BLR
SG  406,CCU,BLR,7,CCU-BLR
SG  516,CCU,BLR,7,CCU-BLR
SG  406,CCU,BLR,7,CCU-BLR
SG  387,CCU,MAA,3,CCU-MAA
SG  450,CCU,MAA,3,CCU-MAA
SG  450,CCU,MAA,3,CCU-MAA
SG  387,CCU,MAA,3,CCU-MAA
SG  387,CCU,MAA,3,CCU-MAA
SG  961,CCU,MAA,1,CCU-MAA
SG  277,CCU,MAA,7,CCU-MAA
SG  626,CCU,MAA,7,CCU-MAA
SG  387,CCU,MAA,3,CCU-MAA
SG 3229,CCU,DBR,7,CCU-DBR
SG 8130,CCU,DEL,7,CCU-DEL
SG  264,CCU,DEL,7,CCU-DEL
SG  264,CCU,DEL,7,CCU-DEL
SG  909,CCU,DEL,7,CCU-DEL
SG  264,CCU,DEL,7,CCU-DEL
SG  254,CCU,DEL,7,CCU-DEL
SG  387,CCU,DEL,1,CCU-DEL
SG  387,CCU,DEL,1,CCU-DEL
SG  254,CCU,DEL,7,CCU-DEL
SG 8130,CCU,DEL,6,CCU-DEL
SG 8391,CCU,DEL,2,CCU-DEL
SG  391,CCU,DEL,2,CCU-DEL
SG 8391,CCU,DEL,3,CCU-DEL
SG 8125,CCU,DEL,1,CCU-DEL
SG  393,CCU,DEL,1,CCU-DEL
SG 8393,CCU,DEL,5,CCU-DEL
SG  254,CCU,DEL,6,CCU-DEL
SG  264,CCU,DEL,7,CCU-DEL
SG 8130,CCU,DEL,7,CCU-DEL
SG  254,CCU,DEL,7,CCU-DEL
SG  264,CCU,DEL,7,CCU-DEL
SG  150,CCU,GOI,3,CCU-GOI
SG  150,CCU,GOI,1,CCU-GOI
SG  679,CCU,GOI,7,CCU-GOI
SG  679,CCU,GOI,7,CCU-GOI
SG  154,CCU,GAU,3,CCU-GAU
SG  154,CCU,GAU,2,CCU-GAU
SG  154,CCU,GAU,3,CCU-GAU
SG  154,CCU,GAU,4,CCU-GAU
SG  152,CCU,GAU,7,CCU-GAU
SG 2345,CCU,GAU,5,CCU-GAU
SG  657,CCU,GAU,7,CCU-GAU
SG 3347,CCU,GAU,6,CCU-GAU
SG 3723,CCU,GAU,7,CCU-GAU
SG 3564,CCU,GWL,7,CCU-GWL
SG 3564,CCU,GWL,7,CCU-GWL
SG 3564,CCU,GWL,6,CCU-GWL
SG 3564,CCU,GWL,7,CCU-GWL
SG  118,CCU,BPM,7,CCU-BPM
SG 3281,CCU,JRG,7,CCU-JRG
SG 3281,CCU,JRG,7,CCU-JRG
SG 3281,CCU,JRG,7,CCU-JRG
SG 3281,CCU,JRG,7,CCU-JRG
SG 3281,CCU,JRG,7,CCU-JRG
SG 3222,CCU,KNU,7,CCU-KNU
SG  651,CCU,KNU,7,CCU-KNU
SG  242,CCU,BOM,3,CCU-BOM
SG  242,CCU,BOM,3,CCU-BOM
SG  912,CCU,BOM,7,CCU-BOM
SG 1366,CCU,BOM,3,CCU-BOM
SG  242,CCU,BOM,4,CCU-BOM
SG  488,CCU,BOM,7,CCU-BOM
SG  242,CCU,BOM,7,CCU-BOM
SG 6422,CCU,BOM,5,CCU-BOM
SG  366,CCU,BOM,7,CCU-BOM
SG 6366,CCU,BOM,7,CCU-BOM
SG  489,CCU,BOM,3,CCU-BOM
SG  488,CCU,BOM,7,CCU-BOM
SG  242,CCU,BOM,7,CCU-BOM
SG  366,CCU,BOM,7,CCU-BOM
SG  647,CCU,ISK,6,CCU-ISK
SG  647,CCU,ISK,6,CCU-ISK
SG  647,CCU,ISK,7,CCU-ISK
SG 3222,CCU,PYG,7,CCU-PYG
SG  343,CCU,PAT,4,CCU-PAT
SG  343,CCU,PAT,3,CCU-PAT
SG  979,CCU,PAT,7,CCU-PAT
SG 6425,CCU,PAT,6,CCU-PAT
SG  377,CCU,PAT,6,CCU-PAT
SG 3507,CCU,PAT,7,CCU-PAT
SG  292,CCU,IXZ,5,CCU-IXZ
SG  263,CCU,IXZ,7,CCU-IXZ
SG  292,CCU,IXZ,7,CCU-IXZ
SG  150,CCU,PNQ,3,CCU-PNQ
SG  274,CCU,PNQ,3,CCU-PNQ
SG  274,CCU,PNQ,6,CCU-PNQ
SG  274,CCU,PNQ,6,CCU-PNQ
SG 3218,CCU,IXS,7,CCU-IXS
SG  934,CCU,IXS,7,CCU-IXS
SG 3218,CCU,IXS,7,CCU-IXS
SG 3218,CCU,IXS,7,CCU-IXS
SG 3218,CCU,IXS,7,CCU-IXS
SG  337,CCU,SXR,6,CCU-SXR
SG  337,CCU,SXR,6,CCU-SXR
SG  376,CCU,STV,4,CCU-STV
SG 3832,CCU,VTZ,7,CCU-VTZ
SG 3832,CCU,VTZ,7,CCU-VTZ
SG 2508,CCU,VTZ,7,CCU-VTZ
SG  124,IXL,DEL,7,IXL-DEL
SG  122,IXL,DEL,5,IXL-DEL
SG  122,IXL,DEL,2,IXL-DEL
SG  262,IXL,DEL,7,IXL-DEL
SG  262,IXL,DEL,7,IXL-DEL
SG  124,IXL,DEL,7,IXL-DEL
SG  122,IXL,DEL,7,IXL-DEL
SG  262,IXL,DEL,7,IXL-DEL
SG  122,IXL,DEL,7,IXL-DEL
SG  122,IXL,DEL,7,IXL-DEL
SG  124,IXL,DEL,7,IXL-DEL
SG  749,IXL,SXR,7,IXL-SXR
SG  749,IXL,SXR,7,IXL-SXR
SG  749,IXL,SXR,7,IXL-SXR
SG 3072,IXM,MAA,4,IXM-MAA
SG  106,IXM,MAA,6,IXM-MAA
SG 3526,IXM,MAA,2,IXM-MAA
SG  612,IXM,MAA,6,IXM-MAA
SG  106,IXM,MAA,7,IXM-MAA
SG 3092,IXM,MAA,7,IXM-MAA
SG 1314,IXM,BPM,1,IXM-BPM
SG 1314,IXM,BPM,3,IXM-BPM
SG  489,IXM,BOM,4,IXM-BOM
SG 6379,IXM,BOM,3,IXM-BOM
SG 3009,IXE,BLR,7,IXE-BLR
SG 3009,IXE,BLR,7,IXE-BLR
SG 3615,IXE,BLR,7,IXE-BLR
SG 3011,IXE,BLR,4,IXE-BLR
SG 3792,IXE,BLR,3,IXE-BLR
SG 1027,IXE,BLR,3,IXE-BLR
SG 3428,IXE,BLR,7,IXE-BLR
SG 1036,IXE,BLR,4,IXE-BLR
SG 3744,IXE,BLR,1,IXE-BLR
SG 3615,IXE,BLR,7,IXE-BLR
SG 3009,IXE,BLR,7,IXE-BLR
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,1,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,1,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3017,IXE,BPM,1,IXE-BPM
SG 3017,IXE,BPM,1,IXE-BPM
SG 3017,IXE,BPM,5,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,1,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,1,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG 3750,IXE,BPM,3,IXE-BPM
SG  168,IXE,BOM,3,IXE-BOM
SG 6353,IXE,BOM,6,IXE-BOM
SG 6250,IXE,BOM,5,IXE-BOM
SG  353,IXE,BOM,7,IXE-BOM
SG  637,BOM,AMD,7,BOM-AMD
SG  637,BOM,AMD,5,BOM-AMD
SG  637,BOM,AMD,7,BOM-AMD
SG 3002,BOM,KQH,4,BOM-KQH
SG 3002,BOM,KQH,2,BOM-KQH
SG 3740,BOM,KQH,7,BOM-KQH
SG  976,BOM,ATQ,3,BOM-ATQ
SG  276,BOM,ATQ,3,BOM-ATQ
SG 6371,BOM,ATQ,6,BOM-ATQ
SG  371,BOM,ATQ,7,BOM-ATQ
SG  163,BOM,IXB,4,BOM-IXB
SG  163,BOM,IXB,7,BOM-IXB
SG 6373,BOM,IXB,7,BOM-IXB
SG  163,BOM,IXB,7,BOM-IXB
SG 3746,BOM,IXG,7,BOM-IXG
SG 3746,BOM,IXG,7,BOM-IXG
SG 2872,BOM,IXG,7,BOM-IXG
SG 3746,BOM,IXG,7,BOM-IXG
SG  377,BOM,BLR,7,BOM-BLR
SG  972,BOM,BLR,7,BOM-BLR
SG  377,BOM,BLR,7,BOM-BLR
SG  377,BOM,BLR,7,BOM-BLR
SG  377,BOM,BLR,7,BOM-BLR
SG  789,BOM,BLR,3,BOM-BLR
SG  497,BOM,BLR,6,BOM-BLR
SG  415,BOM,BLR,7,BOM-BLR
SG 6352,BOM,BLR,5,BOM-BLR
SG  415,BOM,BLR,7,BOM-BLR
SG  634,BOM,BLR,7,BOM-BLR
SG 3004,BOM,BHU,6,BOM-BHU
SG 3004,BOM,BHU,6,BOM-BHU
SG 3004,BOM,BHU,6,BOM-BHU
SG  611,BOM,MAA,7,BOM-MAA
SG  611,BOM,MAA,7,BOM-MAA
SG 6287,BOM,MAA,7,BOM-MAA
SG  611,BOM,MAA,6,BOM-MAA
SG  251,BOM,MAA,4,BOM-MAA
SG  679,BOM,MAA,5,BOM-MAA
SG  611,BOM,MAA,7,BOM-MAA
SG  251,BOM,MAA,7,BOM-MAA
SG 6361,BOM,CJB,5,BOM-CJB
SG 6245,BOM,CJB,1,BOM-CJB
SG  115,BOM,DBR,6,BOM-DBR
SG  115,BOM,DBR,6,BOM-DBR
SG  115,BOM,DBR,6,BOM-DBR
SG  978,BOM,DBR,7,BOM-DBR
SG  944,BOM,DBR,7,BOM-DBR
SG  977,BOM,DBR,7,BOM-DBR
SG  115,BOM,DBR,1,BOM-DBR
SG  115,BOM,DBR,6,BOM-DBR
SG  944,BOM,DBR,7,BOM-DBR
SG  944,BOM,DBR,7,BOM-DBR
SG  933,BOM,DED,4,BOM-DED
SG  276,BOM,DED,4,BOM-DED
SG  285,BOM,DED,3,BOM-DED
SG  285,BOM,DED,7,BOM-DED
SG 6285,BOM,DED,5,BOM-DED
SG 6932,BOM,DED,3,BOM-DED
SG  285,BOM,DED,7,BOM-DED
SG 8158,BOM,DEL,4,BOM-DEL
SG 8158,BOM,DEL,3,BOM-DEL
SG  125,BOM,DEL,7,BOM-DEL
SG  612,BOM,DEL,2,BOM-DEL
SG  612,BOM,DEL,5,BOM-DEL
SG  125,BOM,DEL,7,BOM-DEL
SG  612,BOM,DEL,7,BOM-DEL
SG  904,BOM,DEL,7,BOM-DEL
SG 8158,BOM,DEL,4,BOM-DEL
SG 8158,BOM,DEL,7,BOM-DEL
SG 6267,BOM,DEL,7,BOM-DEL
SG 8160,BOM,DEL,5,BOM-DEL
SG 8162,BOM,DEL,6,BOM-DEL
SG 6702,BOM,DEL,5,BOM-DEL
SG 6477,BOM,DEL,4,BOM-DEL
SG 6704,BOM,DEL,5,BOM-DEL
SG 8158,BOM,DEL,3,BOM-DEL
SG 6920,BOM,DEL,6,BOM-DEL
SG 8170,BOM,DEL,5,BOM-DEL
SG 6710,BOM,DEL,5,BOM-DEL
SG 8152,BOM,DEL,7,BOM-DEL
SG 8702,BOM,DEL,7,BOM-DEL
SG 8158,BOM,DEL,7,BOM-DEL
SG 8179,BOM,DEL,7,BOM-DEL
SG  354,BOM,RDP,3,BOM-RDP
SG  354,BOM,RDP,3,BOM-RDP
SG  354,BOM,RDP,4,BOM-RDP
SG 6354,BOM,RDP,7,BOM-RDP
SG  354,BOM,RDP,7,BOM-RDP
SG  154,BOM,GOI,3,BOM-GOI
SG  488,BOM,GOI,7,BOM-GOI
SG  488,BOM,GOI,7,BOM-GOI
SG  488,BOM,GOI,7,BOM-GOI
SG  488,BOM,GOI,7,BOM-GOI
SG  154,BOM,GOI,4,BOM-GOI
SG  455,BOM,GOI,4,BOM-GOI
SG  488,BOM,GOI,5,BOM-GOI
SG  488,BOM,GOI,4,BOM-GOI
SG  488,BOM,GOI,7,BOM-GOI
SG 3462,BOM,GOI,1,BOM-GOI
SG  152,BOM,GOI,4,BOM-GOI
SG  488,BOM,GOI,7,BOM-GOI
SG  455,BOM,GOI,7,BOM-GOI
SG  237,BOM,GOI,7,BOM-GOI
SG  488,BOM,GOI,1,BOM-GOI
SG  455,BOM,GOI,4,BOM-GOI
SG 6439,BOM,GOI,6,BOM-GOI
SG  439,BOM,GOI,7,BOM-GOI
SG 6439,BOM,GOI,1,BOM-GOI
SG  601,BOM,GOI,7,BOM-GOI
SG  349,BOM,GOI,7,BOM-GOI
SG  488,BOM,GOI,7,BOM-GOI
SG  455,BOM,GOI,7,BOM-GOI
SG  439,BOM,GOI,7,BOM-GOI
SG  385,BOM,GOP,7,BOM-GOP
SG  973,BOM,GOP,7,BOM-GOP
SG  385,BOM,GOP,7,BOM-GOP
SG  385,BOM,GOP,7,BOM-GOP
SG  438,BOM,GOP,7,BOM-GOP
SG  385,BOM,GOP,7,BOM-GOP
SG  478,BOM,GOP,7,BOM-GOP
SG  549,BOM,GAU,4,BOM-GAU
SG  916,BOM,GAU,7,BOM-GAU
SG  549,BOM,GAU,4,BOM-GAU
SG  549,BOM,GAU,7,BOM-GAU
SG 6480,BOM,GAU,2,BOM-GAU
SG 6265,BOM,GAU,7,BOM-GAU
SG 6480,BOM,GAU,2,BOM-GAU
SG  549,BOM,GAU,7,BOM-GAU
SG 3437,BOM,GWL,4,BOM-GWL
SG 3437,BOM,GWL,4,BOM-GWL
SG 3437,BOM,GWL,4,BOM-GWL
SG 3248,BOM,GWL,3,BOM-GWL
SG 3248,BOM,GWL,7,BOM-GWL
SG  421,BOM,BPM,6,BOM-BPM
SG 6431,BOM,BPM,3,BOM-BPM
SG  467,BOM,BPM,6,BOM-BPM
SG 6364,BOM,BPM,5,BOM-BPM
SG  703,BOM,BPM,6,BOM-BPM
SG 3002,BOM,JLR,2,BOM-JLR
SG 2642,BOM,JLR,1,BOM-JLR
SG 2642,BOM,JLR,6,BOM-JLR
SG 2642,BOM,JLR,6,BOM-JLR
SG 2642,BOM,JLR,1,BOM-JLR
SG 2548,BOM,JLR,7,BOM-JLR
SG 2642,BOM,JLR,7,BOM-JLR
SG  211,BOM,JAI,4,BOM-JAI
SG  211,BOM,JAI,7,BOM-JAI
SG  276,BOM,JAI,7,BOM-JAI
SG 6276,BOM,JAI,5,BOM-JAI
SG 8163,BOM,JAI,5,BOM-JAI
SG 6236,BOM,JAI,4,BOM-JAI
SG  276,BOM,JAI,7,BOM-JAI
SG  236,BOM,JAI,7,BOM-JAI
SG  378,BOM,JRG,3,BOM-JRG
SG  378,BOM,JRG,1,BOM-JRG
SG  378,BOM,JRG,6,BOM-JRG
SG  378,BOM,JRG,1,BOM-JRG
SG  378,BOM,JRG,6,BOM-JRG
SG  378,BOM,JRG,1,BOM-JRG
SG  378,BOM,JRG,6,BOM-JRG
SG 8133,BOM,JDH,6,BOM-JDH
SG 3323,BOM,IXY,1,BOM-IXY
SG 3323,BOM,IXY,6,BOM-IXY
SG 3323,BOM,IXY,6,BOM-IXY
SG 3323,BOM,IXY,7,BOM-IXY
SG 3323,BOM,IXY,6,BOM-IXY
SG 3323,BOM,IXY,1,BOM-IXY
SG 2875,BOM,IXY,6,BOM-IXY
SG 3323,BOM,IXY,7,BOM-IXY
SG  429,BOM,KNU,7,BOM-KNU
SG  429,BOM,KNU,7,BOM-KNU
SG  429,BOM,KNU,7,BOM-KNU
SG 6429,BOM,KNU,7,BOM-KNU
SG  429,BOM,KNU,7,BOM-KNU
SG  429,BOM,KNU,7,BOM-KNU
SG  282,BOM,COK,4,BOM-COK
SG  282,BOM,COK,4,BOM-COK
SG 6282,BOM,COK,5,BOM-COK
SG 6476,BOM,COK,5,BOM-COK
SG  241,BOM,CCU,3,BOM-CCU
SG  241,BOM,CCU,3,BOM-CCU
SG  911,BOM,CCU,7,BOM-CCU
SG  467,BOM,CCU,3,BOM-CCU
SG  241,BOM,CCU,4,BOM-CCU
SG  490,BOM,CCU,4,BOM-CCU
SG  241,BOM,CCU,7,BOM-CCU
SG 6421,BOM,CCU,5,BOM-CCU
SG  365,BOM,CCU,7,BOM-CCU
SG 6365,BOM,CCU,7,BOM-CCU
SG  487,BOM,CCU,7,BOM-CCU
SG  241,BOM,CCU,7,BOM-CCU
SG  365,BOM,CCU,7,BOM-CCU
SG  487,BOM,CCU,7,BOM-CCU
SG  749,BOM,IXL,7,BOM-IXL
SG  749,BOM,IXL,7,BOM-IXL
SG  749,BOM,IXL,7,BOM-IXL
SG  366,BOM,IXM,4,BOM-IXM
SG 6378,BOM,IXM,3,BOM-IXM
SG  163,BOM,IXE,3,BOM-IXE
SG 6356,BOM,IXE,6,BOM-IXE
SG 6249,BOM,IXE,5,BOM-IXE
SG  356,BOM,IXE,7,BOM-IXE
SG  376,BOM,PAT,7,BOM-PAT
SG  376,BOM,PAT,7,BOM-PAT
SG  919,BOM,PAT,7,BOM-PAT
SG  376,BOM,PAT,7,BOM-PAT
SG  376,BOM,PAT,6,BOM-PAT
SG 6258,BOM,PAT,7,BOM-PAT
SG 6426,BOM,PAT,6,BOM-PAT
SG  258,BOM,PAT,7,BOM-PAT
SG  376,BOM,PAT,7,BOM-PAT
SG 2873,BOM,PBD,7,BOM-PBD
SG 2873,BOM,PBD,6,BOM-PBD
SG 2873,BOM,PBD,7,BOM-PBD
SG  435,BOM,RAJ,7,BOM-RAJ
SG  435,BOM,RAJ,7,BOM-RAJ
SG 6435,BOM,RAJ,6,BOM-RAJ
SG  435,BOM,RAJ,7,BOM-RAJ
SG  223,BOM,RAJ,7,BOM-RAJ
SG  280,BOM,SXR,1,BOM-SXR
SG  280,BOM,SXR,3,BOM-SXR
SG  704,BOM,SXR,7,BOM-SXR
SG  280,BOM,SXR,6,BOM-SXR
SG  280,BOM,SXR,1,BOM-SXR
SG  280,BOM,SXR,6,BOM-SXR
SG 6280,BOM,SXR,7,BOM-SXR
SG  704,BOM,SXR,7,BOM-SXR
SG  280,BOM,SXR,1,BOM-SXR
SG  280,BOM,SXR,6,BOM-SXR
SG 2774,BOM,STV,7,BOM-STV
SG 2684,BOM,STV,7,BOM-STV
SG 2774,BOM,STV,7,BOM-STV
SG 6437,BOM,TRV,3,BOM-TRV
SG 6472,BOM,UDR,6,BOM-UDR
SG  356,BOM,VNS,4,BOM-VNS
SG  201,BOM,VNS,3,BOM-VNS
SG  246,BOM,VNS,3,BOM-VNS
SG  356,BOM,VNS,4,BOM-VNS
SG  704,BOM,VNS,7,BOM-VNS
SG  246,BOM,VNS,7,BOM-VNS
SG  246,BOM,VNS,7,BOM-VNS
SG  201,BOM,VTZ,4,BOM-VTZ
SG 3466,ISK,BLR,6,ISK-BLR
SG  515,ISK,DEL,7,ISK-DEL
SG  515,ISK,DEL,7,ISK-DEL
SG  515,ISK,DEL,7,ISK-DEL
SG 2790,ISK,BPM,7,ISK-BPM
SG  648,ISK,CCU,6,ISK-CCU
SG  648,ISK,CCU,6,ISK-CCU
SG  648,ISK,CCU,7,ISK-CCU
SG 3758,PYG,DEL,7,PYG-DEL
SG 3758,PYG,DEL,7,PYG-DEL
SG 3758,PYG,DEL,7,PYG-DEL
SG 3223,PYG,CCU,7,PYG-CCU
SG  955,PAT,AMD,6,PAT-AMD
SG  955,PAT,AMD,6,PAT-AMD
SG  955,PAT,AMD,1,PAT-AMD
SG  955,PAT,AMD,6,PAT-AMD
SG  955,PAT,AMD,7,PAT-AMD
SG 3723,PAT,ATQ,7,PAT-ATQ
SG 3723,PAT,ATQ,7,PAT-ATQ
SG 3723,PAT,ATQ,7,PAT-ATQ
SG  767,PAT,BLR,1,PAT-BLR
SG  767,PAT,BLR,6,PAT-BLR
SG  767,PAT,BLR,7,PAT-BLR
SG  948,PAT,BLR,3,PAT-BLR
SG  767,PAT,BLR,7,PAT-BLR
SG  767,PAT,BLR,7,PAT-BLR
SG  767,PAT,BLR,6,PAT-BLR
SG  767,PAT,BLR,6,PAT-BLR
SG  548,PAT,MAA,4,PAT-MAA
SG  767,PAT,MAA,1,PAT-MAA
SG  548,PAT,MAA,7,PAT-MAA
SG  390,PAT,DEL,7,PAT-DEL
SG  390,PAT,DEL,7,PAT-DEL
SG  390,PAT,DEL,7,PAT-DEL
SG 8722,PAT,DEL,7,PAT-DEL
SG  390,PAT,DEL,7,PAT-DEL
SG 8481,PAT,DEL,7,PAT-DEL
SG 8722,PAT,DEL,7,PAT-DEL
SG 8752,PAT,DEL,7,PAT-DEL
SG 8481,PAT,DEL,7,PAT-DEL
SG 8722,PAT,DEL,7,PAT-DEL
SG 8481,PAT,DEL,7,PAT-DEL
SG  390,PAT,DEL,7,PAT-DEL
SG 3724,PAT,GAU,3,PAT-GAU
SG 3724,PAT,GAU,4,PAT-GAU
SG 3724,PAT,GAU,7,PAT-GAU
SG 3724,PAT,GAU,7,PAT-GAU
SG  732,PAT,BPM,7,PAT-BPM
SG  635,PAT,BPM,7,PAT-BPM
SG  732,PAT,BPM,7,PAT-BPM
SG 1112,PAT,JRG,7,PAT-JRG
SG  344,PAT,CCU,4,PAT-CCU
SG  344,PAT,CCU,3,PAT-CCU
SG  980,PAT,CCU,7,PAT-CCU
SG  376,PAT,CCU,6,PAT-CCU
SG 6426,PAT,CCU,6,PAT-CCU
SG 3508,PAT,CCU,7,PAT-CCU
SG  377,PAT,BOM,7,PAT-BOM
SG  377,PAT,BOM,7,PAT-BOM
SG  377,PAT,BOM,7,PAT-BOM
SG 6425,PAT,BOM,6,PAT-BOM
SG 6284,PAT,BOM,7,PAT-BOM
SG  377,PAT,BOM,6,PAT-BOM
SG  284,PAT,BOM,7,PAT-BOM
SG  377,PAT,BOM,7,PAT-BOM
SG  756,PAT,PNQ,6,PAT-PNQ
SG  756,PAT,PNQ,6,PAT-PNQ
SG  756,PAT,PNQ,7,PAT-PNQ
SG  756,PAT,PNQ,7,PAT-PNQ
SG  756,PAT,PNQ,7,PAT-PNQ
SG  756,PAT,PNQ,7,PAT-PNQ
SG  756,PAT,PNQ,7,PAT-PNQ
SG  756,PAT,PNQ,6,PAT-PNQ
SG  343,PAT,STV,4,PAT-STV
SG  343,PAT,STV,3,PAT-STV
SG 2874,PBD,BOM,7,PBD-BOM
SG 2874,PBD,BOM,6,PBD-BOM
SG 2874,PBD,BOM,7,PBD-BOM
SG  607,IXZ,MAA,3,IXZ-MAA
SG  607,IXZ,MAA,2,IXZ-MAA
SG  607,IXZ,MAA,3,IXZ-MAA
SG  607,IXZ,MAA,1,IXZ-MAA
SG  607,IXZ,MAA,3,IXZ-MAA
SG  607,IXZ,MAA,6,IXZ-MAA
SG  607,IXZ,MAA,7,IXZ-MAA
SG  610,IXZ,MAA,7,IXZ-MAA
SG  607,IXZ,MAA,7,IXZ-MAA
SG  254,IXZ,CCU,5,IXZ-CCU
SG  254,IXZ,CCU,7,IXZ-CCU
SG  282,IXZ,CCU,7,IXZ-CCU
SG  254,IXZ,CCU,7,IXZ-CCU
SG 6631,PNQ,AMD,4,PNQ-AMD
SG 6631,PNQ,AMD,3,PNQ-AMD
SG 3434,PNQ,AMD,3,PNQ-AMD
SG 3434,PNQ,AMD,3,PNQ-AMD
SG 6631,PNQ,AMD,7,PNQ-AMD
SG 6629,PNQ,AMD,4,PNQ-AMD
